   18   48
        0.4843920300        0.0000000000        0.0205112426
        0.0000000000        0.0020290912       -0.0196988924
        0.0000000000        0.0034550101        0.0000000000
        0.0043399213        0.0000000000        0.0046704550
        0.0033159888        0.0000000000        0.0011443925
        0.0000000000       -0.0002414924        0.0000000000
       -0.0000086438        0.0272208138        0.0000000000
        0.0213700325       -0.0076554850        0.0000000000
        0.0000000000        0.0000000000        0.0137638387
        0.0000000000        0.0013160037        0.0000000000
       -0.0001962850        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.4067989124        0.0000000000
        0.0316584850        0.0000000000        0.0000000000
       -0.0017010350        0.0000000000        0.0024097588
        0.0000000000       -0.0002103962        0.0000000000
        0.0000000000        0.0034119963        0.0000000000
       -0.0004785875        0.0000000000        0.0002534613
        0.0000000000        0.0000000000        0.0515655088
        0.0000000000        0.0000000000       -0.0006186700
        0.0017182276        0.0199534200        0.0000000000
        0.0153927900        0.0000000000       -0.0028146412
        0.0000000000        0.0025637588       -0.0017090162
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0205112426        0.0000000000        0.4381698800
        0.0000000000        0.0357997875        0.0379950113
        0.0000000000       -0.0132031649        0.0000000000
       -0.0056456662        0.0000000000        0.0008189900
        0.0002878438        0.0000000000        0.0002147587
        0.0000000000        0.0004336450        0.0000000000
        0.0000017175       -0.0529645413        0.0000000000
       -0.0288002462        0.0084886376        0.0000000000
        0.0000000000        0.0000000000       -0.0155311812
        0.0000000000       -0.0009336838        0.0000000000
        0.0007674537        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0316584850        0.0000000000
        0.4525414050        0.0000000000        0.0000000000
        0.0225703425        0.0000000000        0.0058743149
        0.0000000000       -0.0038830375        0.0000000000
        0.0000000000        0.0061774475        0.0000000000
        0.0006558500        0.0000000000        0.0002804074
        0.0000000000        0.0000000000        0.0122461762
        0.0000000000        0.0000000000       -0.0353343962
        0.0558747000        0.0014751362        0.0000000000
       -0.0133924762        0.0000000000       -0.0003699038
        0.0000000000       -0.0006126963        0.0017253075
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0020290912        0.0000000000        0.0357997875
        0.0000000000        0.3055696500        0.0229071075
        0.0000000000        0.0002318113        0.0000000000
       -0.0064329313        0.0000000000       -0.0026799101
       -0.0010370125        0.0000000000       -0.0018403751
        0.0000000000       -0.0011151488        0.0000000000
       -0.0004650125        0.0330826462        0.0000000000
       -0.0019535975        0.0016171762        0.0000000000
        0.0000000000        0.0000000000        0.0049746637
        0.0000000000        0.0005115400        0.0000000000
       -0.0009923112        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
       -0.0196988924        0.0000000000        0.0379950113
        0.0000000000        0.0229071075        0.4737466973
        0.0000000000        0.0294776551        0.0000000000
       -0.0103403224        0.0000000000        0.0003477476
        0.0012261988        0.0000000000        0.0056648950
        0.0000000000       -0.0006025637        0.0000000000
       -0.0009435174       -0.0309971362        0.0000000000
       -0.0136209287        0.0176850988        0.0000000000
        0.0000000000        0.0000000000        0.0026690938
        0.0000000000        0.0222599526        0.0000000000
        0.0028572238        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000       -0.0017010350        0.0000000000
        0.0225703425        0.0000000000        0.0000000000
        0.4901826500        0.0000000000        0.0224973624
        0.0000000000        0.0042939100        0.0000000000
        0.0000000000        0.0003548687        0.0000000000
        0.0066689012        0.0000000000        0.0006815812
        0.0000000000        0.0000000000        0.0302975012
        0.0000000000        0.0000000000        0.0051288075
        0.0136880887        0.0002456675        0.0000000000
        0.0021933838        0.0000000000        0.0235532100
        0.0000000000        0.0048316462       -0.0040341050
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0034550101        0.0000000000       -0.0132031649
        0.0000000000        0.0002318113        0.0294776551
        0.0000000000        0.4742933999        0.0000000000
        0.0229013526        0.0000000000        0.0000855025
       -0.0001658574        0.0000000000        0.0038152513
        0.0000000000        0.0036129263        0.0000000000
       -0.0000832161        0.0012020563        0.0000000000
       -0.0196446950       -0.0062396199        0.0000000000
        0.0000000000        0.0000000000        0.0001340113
        0.0000000000       -0.0268917512        0.0000000000
        0.0294408638        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0024097588        0.0000000000
        0.0058743149        0.0000000000        0.0000000000
        0.0224973624        0.0000000000        0.4850088500
        0.0000000000        0.0257334275        0.0000000000
        0.0000000000       -0.0001793163        0.0000000000
        0.0052859412        0.0000000000        0.0048124463
        0.0000000000        0.0000000000        0.0305119575
        0.0000000000        0.0000000000       -0.0076728363
        0.0115342550        0.0022110962        0.0000000000
        0.0019638775        0.0000000000       -0.0256558050
        0.0000000000        0.0248077112        0.0063919213
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0043399213        0.0000000000       -0.0056456662
        0.0000000000       -0.0064329313       -0.0103403224
        0.0000000000        0.0229013526        0.0000000000
        0.5039070899        0.0000000000       -0.0002213512
        0.0003451575        0.0000000000       -0.0002410513
        0.0000000000        0.0039621801        0.0000000000
        0.0065544326        0.0096319950        0.0000000000
        0.0189230850        0.0013168712        0.0000000000
        0.0000000000        0.0000000000       -0.0016471949
        0.0000000000       -0.0002316650        0.0000000000
       -0.0307542975        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000       -0.0002103962        0.0000000000
       -0.0038830375        0.0000000000        0.0000000000
        0.0042939100        0.0000000000        0.0257334275
        0.0000000000        0.4507187499        0.0000000000
        0.0000000000        0.0000734388        0.0000000000
