   26   72
        0.2852784502        0.0105550711        0.0000000000
        0.0005811215        0.0000000000        0.0004120027
        0.0000000000        0.0096959400        0.0000000000
        0.0000000000        0.0000000000        0.0012546624
        0.0000000000        0.0000000000        0.0000000000
       -0.0004945801        0.0000000000        0.0000000000
        0.0000000000        0.0002296068        0.0000000000
        0.0000270459        0.0000000000        0.0000000000
        0.0000000000        0.0296050547        0.0000000000
        0.0136838171        0.0000000000        0.0028155153
        0.0000000000       -0.0205546942        0.0000000000
        0.0000000000        0.0000000000        0.0486823078
        0.0000000000        0.0000000000        0.0000000000
        0.0010750005        0.0000000000        0.0000000000
        0.0000000000       -0.0047302792        0.0000000000
        0.0000000000        0.0000000000        0.0002272414
        0.0000000000        0.0000000000        0.0000000000
       -0.0003815302        0.0000000000        0.0000000000
        0.0000000000        0.0004999593        0.0000000000
        0.0006137754        0.0000000000        0.0000000000
        0.0000000000        0.0000363441        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0105550711        0.2859114153        0.0000000000
        0.0076140748        0.0000000000        0.0007584548
        0.0000000000        0.0077256594        0.0000000000
        0.0000000000        0.0000000000        0.0065084953
        0.0000000000        0.0000000000        0.0000000000
        0.0010480223        0.0000000000        0.0000000000
        0.0000000000       -0.0001703069        0.0000000000
        0.0003648024        0.0000000000        0.0000000000
        0.0000000000        0.0306474674        0.0000000000
        0.0228125023        0.0000000000        0.0106402773
        0.0000000000       -0.0137245024        0.0000000000
        0.0000000000        0.0000000000       -0.0376480051
        0.0000000000        0.0000000000        0.0000000000
       -0.0143339627        0.0000000000        0.0000000000
        0.0000000000        0.0340791100        0.0000000000
        0.0000000000        0.0000000000        0.0007633444
        0.0000000000        0.0000000000        0.0000000000
       -0.0031974025        0.0000000000        0.0000000000
        0.0000000000        0.0005122709        0.0000000000
        0.0019479486        0.0000000000        0.0000000000
        0.0000000000        0.0000349214        0.0000000000
