   18   48
        0.4651864398        0.0000000000        0.0202480938
        0.0000000000       -0.0000099126       -0.0199098542
        0.0000000000        0.0035479220        0.0000000000
        0.0047486736        0.0000000000        0.0067201081
        0.0048167426        0.0000000000        0.0015185681
        0.0000000000       -0.0002042866        0.0000000000
        0.0000741299        0.0274995572        0.0000000000
        0.0219724129       -0.0078336446        0.0000000000
        0.0000000000        0.0000000000        0.0131057118
        0.0000000000        0.0011361207        0.0000000000
       -0.0002505107        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.3452312303        0.0000000000
        0.0778542233        0.0000000000        0.0000000000
       -0.0431751824        0.0000000000        0.0436301222
        0.0000000000       -0.0401694835        0.0000000000
        0.0000000000        0.0045851390        0.0000000000
        0.0000813891        0.0000000000        0.0001821429
        0.0000000000        0.0000000000        0.0553589811
        0.0000000000        0.0000000000       -0.0014318984
        0.0048590805        0.0198961450        0.0000000000
        0.0158094822        0.0000000000       -0.0015221006
        0.0000000000        0.0022986774       -0.0012427686
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0202480938        0.0000000000        0.4299930877
        0.0000000000        0.0394000509        0.0383312064
        0.0000000000       -0.0124000969        0.0000000000
       -0.0057478023        0.0000000000        0.0004703666
        0.0014398587        0.0000000000        0.0002597825
        0.0000000000        0.0006430675        0.0000000000
        0.0000346963       -0.0561172023        0.0000000000
       -0.0285032764        0.0096838910        0.0000000000
        0.0000000000        0.0000000000       -0.0155078106
        0.0000000000       -0.0007383362        0.0000000000
        0.0007853190        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0778542233        0.0000000000
        0.4011192637        0.0000000000        0.0000000000
        0.0702873915        0.0000000000       -0.0373859690
        0.0000000000        0.0391657951        0.0000000000
        0.0000000000        0.0076807785        0.0000000000
       -0.0001992723        0.0000000000        0.0004043403
        0.0000000000        0.0000000000        0.0131757347
        0.0000000000        0.0000000000       -0.0376607342
        0.0551490676        0.0003008604        0.0000000000
       -0.0140438902        0.0000000000       -0.0007753422
        0.0000000000       -0.0005986683        0.0014273012
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
       -0.0000099126        0.0000000000        0.0394000509
        0.0000000000        0.2853166355        0.0299278665
        0.0000000000       -0.0005139123        0.0000000000
       -0.0037431746        0.0000000000       -0.0026972180
       -0.0009131875        0.0000000000       -0.0021585421
        0.0000000000       -0.0009206243        0.0000000000
       -0.0006205939        0.0274596960        0.0000000000
       -0.0013075174        0.0077321902        0.0000000000
        0.0000000000        0.0000000000        0.0046853078
        0.0000000000        0.0006754328        0.0000000000
       -0.0008717592        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
       -0.0199098542        0.0000000000        0.0383312064
        0.0000000000        0.0299278665        0.4592333110
        0.0000000000        0.0306172186        0.0000000000
       -0.0122861034        0.0000000000        0.0005352138
        0.0005978580        0.0000000000        0.0064784287
        0.0000000000       -0.0009054862        0.0000000000
       -0.0007382876       -0.0290930186        0.0000000000
       -0.0170792207        0.0148003836        0.0000000000
        0.0000000000        0.0000000000        0.0024167679
        0.0000000000        0.0214238393        0.0000000000
        0.0020544294        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
